receipt_number,item_name,item_id,unit_price,quantity,unit,pre_discount_sum
238,Banan Chiquita,4011,23.9,0.41,kg,9.68
238,Choklad Ljus Karam,8717677336654,24.9,1.0,st,42.9
238,Jordg Granatäpple,7310401042985,13.0,1.0,st,12.9
238,Körsbärstomat i ask,8435320608018,12.0,1.0,st,12.0
238,Loka Hallon Rab,7310401052625,13.0,1.0,st,12.9
238,Mango Loco,5060517883683,11.0,1.0,st,23.9
238,Mellanmjölk 1.5%,7318690115151,11.9,1.0,st,11.9
238,Mozzarella 100gr,8004603100831,12.9,1.0,st,12.9
238,Nötfärs 12%,7318690513247,94.9,1.0,st,94.9
238,Ultra Rosá,5060947541245,11.0,1.0,st,23.9
238,Ägg 15-pack frigåe,7392964158938,42.9,1.0,st,42.9
239,GodM Äpple,7310865074225,18.9,1.0,st,18.9
239,Grekisk Yoghurt,7350056793023,36.9,1.0,st,36.9
239,Knappcell CR2450,7638900381795,82.9,1.0,st,82.9
239,Kycklingfilé,7300322544002,79.9,1.0,st,79.9
239,Mellanmjölk 1.5%,7318690115151,11.9,3.0,st,35.7
239,Mozzarella 100gr,8004603100831,12.9,2.0,st,25.8
240,Banan Chiquita,4011,23.9,0.33,kg,7.77
240,Bikarbonat,7311311004537,8.9,1.0,st,8.9
240,Classic Gran Dia,7310760012315,67.9,1.0,st,67.9
240,Kulörtvätt,7318690101154,14.9,1.0,st,14.9
240,Levain,7311070008159,41.9,1.0,st,41.9
240,Mozzarella,7318690127086,15.0,2.0,st,33.8
240,Stekfläsk skivat,7318690177838,40.9,1.0,st,40.9
241,Babyplommon tomat,8435320605017,12.0,1.0,st,12.0
241,Choklad karame,8720701143524,24.9,1.0,st,42.9
241,Choklad Ljus Karam,8717677336654,24.9,1.0,st,42.9
241,Färskost Vitlök,8719200191280,18.9,1.0,st,18.9
241,Jordg Granatäpple,7310401042985,13.0,1.0,st,12.9
241,Kycklingfilé,7300322544002,79.9,1.0,st,79.9
241,Levain,7311070008159,41.9,1.0,st,41.9
241,Mango Lime,7310401046785,13.0,1.0,st,12.9
241,Mellanmjölk 1.5%,7318690115151,11.9,3.0,st,35.7
241,Mozzarella,7318690079873,13.9,2.0,st,27.8
241,Tandb Plant based,7350075693809,11.0,1.0,st,33.9
241,Viltfångad laxsida,7350013136931,49.9,1.0,st,49.9
241,Ägg 15-pack frigåe,7392964158938,42.9,1.0,st,42.9
242,Banan Chiquita,4011,23.9,0.33,kg,7.89
242,Bullar,9009,8.33,3.0,st,32.7
242,Gräddnougat,7622300346676,10.0,1.0,st,19.9
242,Hamburgare tex-mex,7318690069553,39.9,1.0,st,39.9
242,Kycklingben,7330817032684,49.9,1.0,st,49.9
242,Levain,7311070008159,41.9,1.0,st,41.9
242,Macamianötter r/s,7391814007587,29.9,1.0,st,29.9
242,Mellanmjölk 1.5%,7318690115151,11.9,2.0,st,23.8
242,Mozzarella,7318690079873,13.9,2.0,st,27.8
242,Ostschnitzel,7300298735008,66.9,1.0,st,66.9
242,Potato Burger bun,7311372147730,32.9,1.0,st,32.9
242,Svarta vinbär,7310070006493,13.5,1.0,st,13.9
242,Vatten Päron,7310070004468,13.5,1.0,st,13.9
243,Banan Chiquita,4011,23.9,0.36,kg,8.6
243,Citronpeppar,7311311017438,14.9,1.0,st,14.9
243,Götene Hushållsost,7311870011205,84.9,1.0,st,84.9
243,ICA Bad&Toa 6-p,7318690046905,34.9,1.0,st,34.9
243,Jordg Granatäpple,7310401042985,13.0,1.0,st,12.9
243,Levain,7311070008159,41.9,1.0,st,41.9
243,Loka Päron 1.5l,7310401000091,13.0,1.0,st,12.9
243,Mellanmjölk 1.5%,7318690115151,11.9,2.0,st,23.8
243,Mozzarella,7318690079873,13.9,3.0,st,41.7
243,Ägg frigående S,7318690102861,44.9,1.0,st,44.9
244,Babyplommon tomater,6111255910724,12.0,1.0,st,12.0
244,Bulgur Pilavlik,8681657351077,19.9,1.0,st,19.9
244,Chocolate Toffee,4014400915143,10.0,1.0,st,22.9
244,Chokladkaka sea sa,7622300544010,24.9,1.0,st,24.9
244,Kycklingfilé 2del,2307122200000,99.0,0.9,kg,88.9
244,Levain,7311070008159,41.9,1.0,st,41.9
244,Mellanmjölk 1.5%,7318690115151,11.9,2.0,st,23.8
244,Morot små ICA,7318693360336,14.9,1.0,st,14.9
244,Mozzarella,7318690127086,15.0,4.0,st,67.6
244,Roslagsgrill,7340063016406,47.9,1.0,st,47.9
244,Salt Mindr Natrium,7311631800307,21.9,1.0,st,21.9
244,Tvål Basic Refill,7391691072937,19.9,1.0,st,19.9
244,Västerbottensostpa,7310960037057,29.9,1.0,st,29.9
245,Babyplommon tomater,6111255910724,12.0,1.0,st,12.0
245,Banan Chiquita,4011,25.9,0.42,kg,11.01
245,Grekisk Yoghurt,7350056793023,36.9,1.0,st,36.9
245,Kycklårfilé chili,2307129300000,89.0,1.02,kg,90.42
245,Mellanmjölk 1.5%,7318690115151,11.9,2.0,st,23.8
245,Mozzarella,7318690079873,13.9,4.0,st,55.6
245,Nötskivor,2320577700000,99.0,0.68,kg,67.32
245,Paprika Röd,4688,25.0,0.42,kg,10.63
245,Råg Levain osötat,7311070008432,24.9,1.0,st,41.9
245,Tomato Herbs,7311311023477,24.9,1.0,st,54.9
245,Västerbottensostpa,7310960037057,29.9,1.0,st,29.9
246,Mellanmjölk 1.5%,7318690115151,11.9,1.0,st,11.9
246,Paprika Röd,4688,25.0,0.55,kg,13.75
247,Bärkasse papper,2,3.9,1.0,st,3.9
247,Fläder Päron,7310401047270,13.0,1.0,st,12.9
247,Gifflar Kanel,7311070006209,19.9,1.0,st,26.9
247,Jordg Granatäpple,7310401042985,13.0,1.0,st,12.9
247,Levain,7311070008159,24.9,1.0,st,41.9
247,Mellanmjölk 1.5%,7318690115151,11.9,3.0,st,35.7
247,Ravioli svamp,7318690513803,11.0,2.0,st,69.8
248,Banan Chiquita,4011,25.9,0.36,kg,9.32
248,Delicatoboll 6-p,7315360061503,13.0,3.0,st,68.7
248,Gifflar Kanel,7311070006209,19.9,2.0,st,53.8
248,Kielbasa,7340063010800,29.9,1.0,st,29.9
248,Mellanmjölk 1.5%,7318690115151,12.9,2.0,st,25.8
248,Mozzarella,7318690127086,15.0,4.0,st,67.6
248,Ravioli svamp,7318690513803,20.0,1.0,st,34.9
248,Ravioli svamp,7318690513803,25.0,1.0,st,34.9
248,Schnitzel,7300298954003,66.9,1.0,st,66.9
249,Babyplommon tomat,8435320605017,12.0,1.0,st,12.0
249,Banan Chiquita,4011,25.9,0.59,kg,15.41
249,Kycklingfilé 2del,2307122200000,99.0,0.98,kg,96.92
249,Mellanmjölk 1.5%,7318690115151,12.9,3.0,st,38.7
249,Mozzarella,7318690127086,15.0,4.0,st,67.6
249,Ravioli svamp,7318690513803,22.5,2.0,st,69.8
249,Råg Levain osötat,7311070008432,41.9,1.0,st,41.9
249,Tandb Prof soft,7310375547707,8.9,1.0,st,17.9
250,Coca Cola 50cl,73513513,9.9,2.0,st,17.8
250,Double Brownie,7310520021915,19.9,1.0,st,19.9
250,Gyll Havregryn,7310130321283,24.9,1.0,st,24.9
250,Jordg Granatäpple,7310401042985,13.0,1.0,st,12.9
250,Kielbasa,7340063010800,29.9,1.0,st,29.9
250,Mango Lime,7310401046785,13.0,1.0,st,12.9
250,Ravioli svamp,7318690513803,22.5,2.0,st,69.8
250,Råg Levain osötat,7311070008432,41.9,1.0,st,41.9
251,Avfallspåse 30L,7313130180621,20.0,2.0,st,49.0
251,Banan Chiquita,4011,25.9,0.68,kg,17.48
251,Basilka,7313307801564,15.0,2.0,st,30.0
251,Gifflar Raspberry,7311070006339,21.9,1.0,st,21.9
251,Grp art Kolonial,19500,15.0,1.0,st,15.0
251,Kulörtvätt,7318690101154,15.9,1.0,st,15.9
251,Mellanmjölk 1.5%,7318690115151,12.9,3.0,st,38.7
252,Babyplommon tomat,8435320605017,12.0,1.0,st,12.0
252,Classic Svea Elbry,7310760012919,68.9,1.0,st,68.9
252,Götene Hushållsost,7311870011205,84.9,1.0,st,84.9
252,Mozzarella,7318690079873,13.9,2.0,st,27.8
252,Tonic Water 1.5l,7310401003306,29.9,1.0,st,27.9
253,Jungfruolivolja Or,7316150674200,132.9,1.0,st,132.9
253,Kycklårfilé chili,2307129300000,89.0,0.94,kg,84.11
253,Levain,7311070008159,41.9,1.0,st,41.9
253,Mellanmjölk 1.5%,7318690115151,12.9,2.0,st,25.8
253,Mozzarella,7318690127086,15.0,2.0,st,33.8
254,Banan Chiquita,4011,25.9,0.67,kg,17.22
254,Cott cheese nat 4%,7318690104261,29.9,1.0,st,29.9
254,Gifflar Kanel,7311070006209,26.9,1.0,st,26.9
254,Lövbiff,2319143300000,149.0,0.92,kg,136.93
254,Mellanmjölk 1.5%,7318690115151,12.9,1.0,st,12.9
254,Sötpotatis,4091,20.0,1.55,kg,31.1
255,Blue Raspberry,7340131605235,21.0,2.0,st,47.8
255,Gifflar Raspberry,7311070006339,21.9,1.0,st,21.9
255,Grillfilé 2d mar,2307125100000,89.0,0.87,kg,77.61
255,Jordg Granatäpple,7310401042985,13.0,1.0,st,12.9
255,Levain,7311070008159,41.9,1.0,st,41.9
255,Mango Lime,7310401046785,13.0,1.0,st,12.9
255,Mellanmjölk 1.5%,7318690115151,12.9,2.0,st,25.8
255,Morot små ICA,7318693360336,14.9,1.0,st,14.9
255,Mozzarella,7318690079873,13.9,2.0,st,27.8
256,Banan Chiquita,4011,25.9,0.69,kg,17.74
256,Gifflar Raspberry,7311070006339,21.9,1.0,st,21.9
256,Godis Drömkrisp,7622210059956,11.0,1.0,st,11.0
256,Grekisk Yoghurt,7350056793023,36.9,1.0,st,36.9
256,Körsbärstomat i ask,8435320608018,9.0,2.0,st,39.8
256,Levain,7311070008159,41.9,1.0,st,41.9
256,Mellanmjölk 1.5%,7318690115151,12.9,2.0,st,25.8
256,Mozzarella,7318690079873,13.9,2.0,st,27.8
256,Smör Normalsaltat,7318690052678,49.9,1.0,st,49.9
256,Stekfläsk skivat,7300203503005,59.9,1.0,st,59.9
256,Ägg 15-pack frigåe,7392964158938,42.9,1.0,st,42.9
257,Bikarbonat,7311311004537,8.9,1.0,st,8.9
257,Blåbärspaj,7310890201191,34.9,1.0,st,34.9
257,Gifflar Raspberry,7311070006339,21.9,1.0,st,21.9
257,Godis Drömkrisp,7622210059956,11.0,1.0,st,11.0
257,Levain,7311070008159,41.9,1.0,st,41.9
257,Mellanmjölk 1.5%,7318690115151,12.9,2.0,st,25.8
257,Mozzarella,7318690079873,13.9,2.0,st,27.8
257,Schnitzel,7300298954003,66.9,1.0,st,66.9
257,Svartpeppar hel,7311311004865,29.9,1.0,st,29.9
258,Banan Chiquita,4011,25.9,0.59,kg,15.41
258,Gifflar Kanel,7311070006209,26.9,1.0,st,26.9
258,GodM Äpple,7310865074225,18.9,1.0,st,18.9
258,Götene Hushållsost,2340420400000,89.0,1.19,kg,106.18
258,Mellanmjölk 1.5%,7318690115151,12.9,1.0,st,12.9
258,Mozzarella,7318690079873,13.9,2.0,st,27.8
258,Nyhet v.37,7350146810470,17.0,2.0,st,45.8
258,Nötfärs 12%,7318690508991,59.9,1.0,st,59.9
258,Sjömansbiff,2319259200000,109.0,0.47,kg,50.69
258,Stekfläsk skivat,7300203503005,59.9,1.0,st,59.9
258,Whey-80 Jordgubb,7350049150833,256.9,1.0,st,256.9
258,Ättika 24 %,7320081190302,15.9,1.0,st,15.9
259,Banan Chiquita,4011,25.9,0.42,kg,10.88
259,Cola Zero 6p,5449000259127,40.9,1.0,st,48.9
259,Godis Drömkrisp,7622210059956,11.0,1.0,st,11.0
259,Lök vit Morado ICA,3264,16.9,1.0,st,16.9
259,Lövbiff,2330059700000,139.0,0.56,kg,77.15
259,Mellanmjölk 1.5%,7318690115151,12.9,2.0,st,25.8
259,Mozzarella,7318690079873,13.9,2.0,st,27.8
259,Nötfärs 12%,7318690513247,89.0,1.0,st,89.0
259,Tvål Milk&Hone ref,8003520029157,16.9,1.0,st,26.9
260,Basmati ris,7350106060242,163.9,1.0,st,163.9
260,Fransyska i bit,2372722300000,139.0,0.69,kg,96.47
260,Godis Drömkrisp,7622210059956,11.0,1.0,st,11.0
260,Marsipanbröd,5774540920504,14.9,1.0,st,14.9
260,Mellanmjölk 1.5%,7318690115151,12.9,2.0,st,25.8
260,Mozzarella,7318690127086,15.0,2.0,st,33.8
260,Vätskeersätt Sport,7318690178941,45.9,1.0,st,45.9
260,Ägg 15-pack frigåe,7392964158938,42.9,1.0,st,42.9
261,Bärkasse papper,2,3.9,1.0,st,3.9
261,Coca-Cola 10p,5449000259172,59.9,1.0,st,78.9
261,Fettuccine,7318690513698,7.5,2.0,st,20.0
261,Gifflar Kanel,7311070006209,26.9,1.0,st,26.9
261,Jordg.kräm 1l Ekst,7310470065021,20.0,2.0,st,57.8
261,Körsbärstomater,6111251380392,12.0,1.0,st,12.0
261,Levain,7311070008159,41.9,1.0,st,41.9
261,Loka Hallon Rab,7310401052625,13.0,1.0,st,12.9
261,Loka Päron 1.5l,7310401000091,13.0,1.0,st,12.9
261,Mellanmjölk 1.5%,7318690115151,12.9,1.0,st,12.9
261,Salami med tryffel,8007660623268,24.9,1.0,st,24.9
261,Tryffel,7622201777197,12.9,1.0,st,12.9
262,Banan Chiquita,4011,25.9,0.3,kg,7.77
262,Berthåga honung,7332870046516,59.9,1.0,st,59.9
262,Blåbär odlade,7318690128847,35.9,1.0,st,35.9
262,Bärkasse papper,2,3.9,1.0,st,3.9
262,Fransyska i bit,2372722300000,139.0,0.78,kg,108.98
262,Mellanmjölk 1.5%,7318690115151,12.9,2.0,st,25.8
262,Mozzarella,7318690079873,13.9,2.0,st,27.8
262,Salami med tryffel,8007660623268,24.9,1.0,st,24.9
262,Stekfläsk skivat,7318690177838,40.9,1.0,st,40.9
262,Tryffel,7622201777197,12.9,1.0,st,12.9
262,Whey-80 Choklad,7350049153483,256.9,1.0,st,256.9
262,Ägg 15-pack frigåe,7392964158938,42.9,1.0,st,42.9
263,Banan Chiquita,4011,25.9,0.7,kg,18.26
263,Gifflar Kanel,7311070006209,26.9,1.0,st,26.9
263,Levain,7311070008159,29.9,1.0,st,29.9
263,Makrill i tomats,7318690185277,39.5,2.0,st,89.8
263,Mellanmjölk 1.5%,7318690115151,12.9,1.0,st,12.9
263,Mozzarella,7318690079873,13.9,2.0,st,27.8
263,Nötfärs 12%,7318690508991,47.92,1.0,st,59.9
264,Basilika eko,7331374151016,22.5,2.0,st,47.8
264,Chokladbar sgl,5900951311505,5.5,5.0,st,59.5
264,Kvargplättar,6407850056487,19.9,1.0,st,19.9
264,Levain,7311070008159,29.9,1.0,st,29.9
264,Lindvalls 77,7310830020325,44.9,1.0,st,44.9
264,Mellanmjölk 1.5%,7318690115151,12.9,2.0,st,25.8
264,Mozzarella,7318690127086,15.0,2.0,st,33.8
264,Stekfläsk skivat,7318690177838,40.9,1.0,st,40.9
264,Sötpotatis,4091,16.9,1.49,kg,25.1
264,Twix sgl,5900951313592,5.5,5.0,st,59.5
265,Babyplommontomat,7318690075523,17.9,1.0,st,17.9
265,Bröstfilè Marin,2307128900000,99.0,0.45,kg,44.75
265,Bröstfilè Marin,2307128900000,99.0,0.45,kg,44.35
265,Bullar,9009,8.33,3.0,st,32.7
265,Chocolate Chunks,7300400482547,12.9,1.0,st,26.9
265,Cranberries&Oat,7300400482523,12.9,1.0,st,26.9
265,Cream ch Naturell,5711953162688,22.0,1.0,st,22.0
265,Cream ch Vitl&Ört,5711953162718,22.0,1.0,st,22.0
265,Fransyska i bit,2372722300000,139.0,0.88,kg,121.76
265,Levain,7311070008159,29.9,1.0,st,29.9
265,Lök vit Morado ICA,3264,16.9,1.0,st,16.9
265,Marsipanbröd,5774540920504,14.9,1.0,st,14.9
265,Mellanmjölk 1.5%,7318690115151,12.9,3.0,st,38.7
265,Mozz High Protein,8002670008890,12.9,3.0,st,38.7
265,Paprika Röd,4688,39.9,0.24,kg,9.58
266,Banan Chiquita,4011,25.9,0.42,kg,11.01
266,Mellanmjölk 1.5%,7318690115151,12.9,2.0,st,25.8
266,Mozzarella,7318690127086,15.0,2.0,st,33.8
266,Ägg 15-pack frigåe,7392964158938,42.9,1.0,st,42.9
266,Ögon Cacao,6416453062122,64.9,1.0,st,64.9
267,Bärkasse papper,2,3.9,2.0,st,7.8
267,Fransyska i bit,2372722300000,139.0,0.86,kg,118.98
267,Gifflar Kanel,7311070006209,26.9,1.0,st,26.9
267,Götene Hushållsost,2340420400000,109.0,1.2,kg,130.69
267,ICA Bsc hushåll,7318690079927,23.9,1.0,st,23.9
267,Kulörtvätt,7318690101154,15.9,1.0,st,15.9
267,Kycklingfilé,2332804000000,99.0,0.98,kg,96.62
267,Mellanmjölk 1.5%,7318690115151,12.9,2.0,st,25.8
267,Mozzarella,7318690079873,13.9,2.0,st,27.8
267,Munskölj Cool Mint,8714789726168,29.9,1.0,st,29.9
267,Paprikamix,6405940114574,18.0,1.0,st,18.0
267,Städservetter,7318690505723,25.9,1.0,st,25.9
267,Tonic Water 1.5l,7310401003306,29.9,1.0,st,27.9
267,Vittvätt pulver,7318690101185,15.9,1.0,st,15.9
268,Banan Chiquita,4011,25.9,0.34,kg,8.68
268,Cookies mjölkchokl,7622300589882,19.9,1.0,st,38.9
268,Levain,7311070008159,29.9,1.0,st,29.9
268,Mellanmjölk 1.5%,7318690115151,12.9,2.0,st,25.8
268,Oreo Creme,7622201637699,19.9,1.0,st,33.9
268,Reign Peach Fizz,5060608747993,11.0,1.0,st,23.9
268,Salami Peppar,6409630008686,29.9,1.0,st,29.9
268,Soft Inside,7622201636807,19.9,1.0,st,33.9
269,Banan Chiquita,4011,25.9,0.79,kg,20.46
269,Dots hasselnöt,9055,1.67,6.0,st,35.4
269,Gyll Havregryn,7310130321283,24.9,1.0,st,24.9
269,Levain,7311070008159,29.9,1.0,st,29.9
269,Mellanmjölk 1.5%,7318690115151,12.9,2.0,st,25.8
269,Mozzarella Eko,7350027798330,12.9,4.0,st,51.6
269,Salami Peppar,6409630008686,29.9,1.0,st,29.9
269,Smältost 8P,3073781195323,16.9,1.0,st,16.9
270,Coca-Cola 6p,5449000259110,40.9,1.0,st,48.9
270,Mango Loco,5060517883683,13.9,1.0,st,12.9
270,Mozzarella Eko,7350027798330,12.9,2.0,st,25.8
270,Reign Peach Fizz,5060608747993,11.0,1.0,st,23.9
271,Bakpotatis,7318690176176,23.9,2.0,st,47.8
271,Blue Raspberry,7340131605235,21.0,2.0,st,47.8
271,Coca-Cola 6p,5449000259110,40.9,1.0,st,48.9
271,Dots hasselnöt,9055,1.67,6.0,st,35.4
271,Körsbärstomat i ask,6111243381567,15.0,1.0,st,15.0
271,Lök gul 1kg,7392304211248,15.0,1.0,st,15.0
271,Mellanmjölk 1.5%,7318690115151,12.9,2.0,st,25.8
271,Ojämna bacon skivor,2354875800000,49.9,0.55,kg,27.59
271,RedB Energi S.fri,9002490215415,11.0,1.0,st,10.0
271,Salladsost natu,7318690512172,6.9,4.0,st,27.6
271,Winter Ed,90457302,15.0,1.0,st,14.0
272,Banan Chiquita,4011,25.9,0.78,kg,20.07
272,Grekisk Yoghurt,7350056793023,36.9,1.0,st,36.9
272,Julmust,7310070005342,6.0,2.0,st,10.0
272,Julmust S.fri,7310070005335,6.0,2.0,st,10.0
272,Kycklinglårfilé,2307136100000,99.0,0.92,kg,90.78
272,Levain,7311070008159,29.9,1.0,st,29.9
272,Matgrädde 13%,7318690130420,25.9,1.0,st,25.9
272,Mellanmjölk 1.5%,7318690115151,12.9,2.0,st,25.8
272,Mozzarella,7318690079873,13.9,2.0,st,27.8
272,S.kaffe Mella Refi,8711000538050,49.9,1.0,st,82.9
272,Smältost 8P,3073781195323,16.9,1.0,st,16.9
272,Tortellini Prosciu,8001665128681,24.9,1.0,st,46.9
272,Äpple/Fläder,5705010069515,27.9,1.0,st,26.9
273,Julmust S.fri,7310070005335,6.0,1.0,st,5.0
273,Levain,7311070008159,29.9,1.0,st,29.9
273,Mellanmjölk 1.5%,7318690115151,12.9,3.0,st,38.7
273,Mozzarella,7318690079873,13.9,2.0,st,27.8
273,Nötfärs 12%,7318690508991,59.9,1.0,st,59.9
273,Tortellini Prosciu,8001665128681,29.9,1.0,st,46.9
274,Cherry,5000112637991,11.0,1.0,st,10.9
274,Cola Vanilla,5000112637908,11.0,1.0,st,10.9
274,Tortellini Prosciu,8001665128681,24.9,1.0,st,46.9
275,Bärkasse papper,2,3.9,1.0,st,3.9
275,Energy Passion,7350077758056,11.0,1.0,st,10.0
275,GAAM Straw/Pine,7340195401132,11.0,1.0,st,10.0
275,Mango Pineapple,7350144680037,15.9,1.0,st,14.9
275,Pear Elderflower,7350144680044,15.9,1.0,st,14.9
275,Reign Peach Fizz,5060608747993,11.0,1.0,st,23.9
275,Reign Sour Apple,5060608741816,11.0,1.0,st,23.9
275,Tortellini Prosciu,8001665128681,24.9,1.0,st,46.9
276,Banan Chiquita,4011,22.9,0.72,kg,16.6
276,Bärkasse papper,2,3.9,1.0,st,3.9
276,Coca-Cola 10p,5449000259172,59.9,1.0,st,49.9
276,Double Starchaser,8711327583610,10.0,1.0,st,10.0
276,Jungfruolivolja Or,7316150674200,132.9,1.0,st,132.9
276,Mellanmjölk 1.5%,7318690115151,12.9,4.0,st,51.6
276,Mezze Maniche,7350002404546,10.0,1.0,st,20.9
276,Mozzarella,7318690079873,13.9,4.0,st,55.6
276,Nötfärs 12%,2319103300000,99.0,1.64,kg,162.16
276,Sea salted caramel,7392890005214,39.9,1.0,st,39.9
276,Tortellini Prosciu,8001665128681,24.9,1.0,st,46.9
276,Vanillas,7311070006230,30.9,1.0,st,30.9
277,Tortellini Prosciu,8001665128681,24.9,1.0,st,46.9
277,YES Original,8006540956663,34.9,1.0,st,34.9
278,Banan Chiquita,4011,22.9,0.45,kg,10.19
278,Basturökt skinka,7350046676572,12.9,1.0,st,12.9
278,Classic Svea Elbry,7310760012919,68.9,1.0,st,68.9
278,Gifflar Kanel,7311070006209,24.9,1.0,st,24.9
278,Levain,7311070008159,41.9,1.0,st,41.9
278,Majsfilé 4-pack,2307116800000,99.0,0.95,kg,94.25
278,Mellanmjölk 1.5%,7318690115151,12.9,2.0,st,25.8
278,Mozz High Protein,8002670008890,12.9,3.0,st,38.7
279,AXA Havregryn,7310130321122,19.9,1.0,st,19.9
279,Bakpotatis,7318690176176,23.9,2.0,st,47.8
279,Banan Chiquita,4011,22.9,0.49,kg,11.22
279,Caramel Crunch,5774540137902,11.0,1.0,st,11.0
279,Dark 70% Rich,5774540137506,11.0,1.0,st,11.0
279,Double Starchaser,8711327583610,10.0,4.0,st,40.0
279,Gifflar saffran,7311070347326,29.9,1.0,st,29.9
279,Grekisk Yoghurt,7350056793023,36.9,1.0,st,36.9
279,Levain,7311070008159,41.9,1.0,st,41.9
279,Mellanmjölk 1.5%,7318690115151,12.9,2.0,st,25.8
279,Mozzarella,7318690127086,15.0,2.0,st,33.8
279,Salami Peppar,6409630008686,29.9,1.0,st,29.9
279,Tortellini Prosciu,8001665128681,24.9,1.0,st,46.9
279,Ägg 15-pack frigåe,7392964158938,42.9,1.0,st,42.9
280,AXA Havregryn,7310130321122,11.0,1.0,st,19.9
280,Bärkasse papper,2,3.9,1.0,st,3.9
280,Cola Zero 20p,5449000259240,109.0,1.0,st,141.9
280,Gifflar Kanel,7311070006209,24.9,2.0,st,49.8
280,Mellanmjölk 1.5%,7318690115151,12.9,2.0,st,25.8
280,RedB Energi S.fri,9002490215415,8.9,10.0,st,169.0
281,Banan Chiquita,4011,22.9,0.34,kg,7.67
281,Bikarbonat,7311311004537,8.9,2.0,st,17.8
281,ICA Bad&Toa 6-p,7318690046905,35.9,1.0,st,35.9
281,Levain,7311070008159,41.9,1.0,st,41.9
281,Mellanmjölk 1.5%,7318690115151,12.9,2.0,st,25.8
281,Peanutbutter cream,7350021421852,24.9,1.0,st,24.9
281,Stekfläsk skivat,7318690177838,40.9,1.0,st,40.9
281,Ättika 24 %,7320081190302,15.9,1.0,st,15.9
282,Banan Chiquita,4011,22.9,0.57,kg,13.05
282,Bärkasse papper,2,3.9,1.0,st,3.9
282,Götene Hushållsost,2340420400000,109.0,1.19,kg,129.17
282,Lantmjölk Original,7310867501279,19.9,1.0,st,19.9
282,RedB Blue Edition,90376825,8.9,3.0,st,50.7
282,RedB Energi S.fri,9002490215415,8.9,7.0,st,118.3
282,Tortellini Ski/ost,7318690513742,16.9,3.0,st,50.7
282,Tvål Wild Honeysuc,7393481005897,19.9,1.0,st,19.9
283,Basturökt skinka,7350046676572,12.9,1.0,st,12.9
283,Fruktdryck Blåbär,7350000550573,24.9,1.0,st,24.9
283,Pepparsalami plb,7318690089001,24.9,1.0,st,24.9
283,Småbröd,9004,4.9,2.0,st,9.8
283,Tu majsk Chia/havs,7350028543762,16.9,1.0,st,27.9
284,Banan Chiquita,4011,22.9,0.4,kg,9.05
284,Chocolate Chunks,7300400482547,14.9,1.0,st,26.9
284,Chokladkaka sea sa,7622300544010,15.0,2.0,st,67.8
284,Dark Chocolate,7300400482530,14.9,1.0,st,26.9
284,Dove Tvål 500ml,8717163097700,11.0,1.0,st,27.9
284,Lantmjölk Original,7310867501279,19.9,1.0,st,19.9
284,Levain,7311070008159,41.9,1.0,st,41.9
284,Mellanmjölk 1.5%,7318690115151,12.9,1.0,st,12.9
284,Mozzarella,7318690079873,13.9,2.0,st,27.8
284,Ravioli tomat/mozz,7318690513780,13.34,1.0,st,14.9
284,Stekfläsk skivat,7318690177838,40.9,1.0,st,40.9
284,Tortellini ric/spe,7318690513766,13.33,2.0,st,29.8
284,Ägg 15-pack frigåe,7392964158938,42.9,1.0,st,42.9
285,Banan Chiquita,4011,22.9,0.8,kg,18.21
285,Dove Tvål 500ml,4000388179004,11.0,1.0,st,27.9
285,Jordnötsmör Crunch,7318690515883,61.9,1.0,st,61.9
285,Kebabspett,7318690002109,34.9,2.0,st,69.8
285,Kulörtvätt,7318690101154,11.92,1.0,st,14.9
285,Mellanmjölk 1.5%,7318690115151,12.9,3.0,st,38.7
285,Mozzarella 21% Riv,7311875904342,49.9,1.0,st,49.9
285,Ravioli tomat/mozz,7318690513780,13.34,2.0,st,29.8
285,Stekfläsk skivat,7318690177838,40.9,1.0,st,40.9
285,Tortellini Ski/ost,7318690513742,13.33,1.0,st,14.9
286,Basturökt skinka,7350046676572,12.9,1.0,st,12.9
286,Muffins,9011,8.75,4.0,st,47.6
286,Protshake vanilj,5711953081330,23.9,1.0,st,23.9
287,Kebabspett,7318690002109,34.9,1.0,st,34.9
287,Levain,7311070008159,41.9,1.0,st,41.9
287,Mellanmjölk 1.5%,7318690115151,12.9,1.0,st,12.9
287,Mozzarella,7318690079873,13.9,2.0,st,27.8
287,Smash chokladkaka,7310520021724,14.9,1.0,st,25.9
287,Stekfläsk skivat,7318690177838,40.9,1.0,st,40.9
287,Tortiglioni,7350002404577,11.0,1.0,st,20.9
287,Turkiskt Yoghurt,7350056793030,38.9,1.0,st,38.9
287,Ägg 15-pack frigåe,7392964158938,42.9,1.0,st,42.9
288,Bärkasse papper,2,3.9,1.0,st,3.9
288,Mellanmjölk 1.5%,7318690115151,12.9,3.0,st,38.7
288,Mozzarella,7318690079873,13.9,2.0,st,27.8
288,Saffrankladdkaka,7350122560238,34.9,1.0,st,34.9
288,Stekfläsk skivat,7318690177838,40.9,1.0,st,40.9
288,Voss Us,7340154813884,49.9,1.0,st,48.9
288,Ägg 15-pack frigåe,7392964158938,42.9,1.0,st,42.9
289,Banan Chiquita,4011,25.9,1.31,kg,33.93
289,Fransyska i bit,2372722300000,149.0,0.94,kg,139.46
289,Gifflar Kanel,7311070006209,24.9,1.0,st,24.9
